166|NA|인천|6|2018-5-10|10.0|18.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|1.0|1|북동|NE|80|0.0|0.0
167|NA|인천|9|2018-5-10|15.0|18.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|1.4000000000000001|5|남서|SW|60|0.0|0.0
168|NA|인천|12|2018-5-10|17.0|18.0|9.0|1|0|구름조금|skyEn|0|0.0|0.0|2.3000000000000003|5|남서|SW|50|0.0|0.0
169|NA|인천|15|2018-5-10|16.0|18.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|3.0|5|남서|SW|50|0.0|0.0
170|NA|인천|18|2018-5-10|13.0|18.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|3.8000000000000003|5|남서|SW|70|0.0|0.0
171|NA|인천|21|2018-5-10|11.0|18.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|3.3000000000000003|5|남서|SW|75|0.0|0.0
172|NA|인천|24|2018-5-10|11.0|18.0|9.0|2|0|구름많음|skyEn|10|0.0|0.0|1.8|5|남서|SW|75|0.0|0.0
173|NA|인천|3|2018-5-11|9.0|18.0|8.0|2|0|구름많음|skyEn|10|0.0|0.0|1.3|4|남|S|80|0.0|0.0
174|NA|인천|6|2018-5-11|8.0|18.0|8.0|3|0|흐림|skyEn|20|0.0|0.0|1.1|4|남|S|80|0.0|0.0
175|NA|인천|9|2018-5-11|12.0|18.0|8.0|3|0|흐림|skyEn|20|0.0|0.0|0.9|4|남|S|75|0.0|0.0
176|NA|인천|12|2018-5-11|15.0|18.0|8.0|3|0|흐림|skyEn|20|0.0|0.0|1.2000000000000002|5|남서|SW|60|0.0|0.0
177|NA|인천|15|2018-5-11|17.0|18.0|8.0|3|0|흐림|skyEn|20|0.0|0.0|2.2|5|남서|SW|50|0.0|0.0
178|NA|인천|18|2018-5-11|15.0|18.0|8.0|3|0|흐림|skyEn|20|0.0|0.0|3.2|5|남서|SW|55|0.0|0.0
179|NA|인천|21|2018-5-11|12.0|18.0|8.0|3|0|흐림|skyEn|20|0.0|0.0|2.6|6|서|W|60|0.0|0.0
180|NA|전라남도|3|2018-5-10|12.0|21.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.2000000000000002|4|남|S|90|0.0|0.0
181|NA|전라남도|6|2018-5-10|10.0|21.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.3|3|남동|SE|95|0.0|0.0
